t0,t1,t2,t3,t4,t5,t6,t7,t8,t9
0.0889756977558136,0.1271701455116272,0.1130642369389534,0.1089409664273262,0.1106770783662796,0.1041666716337204,0.1002604216337204,0.103298619389534,0.100477434694767,0.224392369389534
0.1163194477558136,0.1232638880610466,0.1467013955116272,0.1341145932674408,0.1579861044883728,0.1514756977558136,0.161675363779068,0.1462673544883728,0.1586371511220932,0.044921875
0.0983072891831398,0.0935329794883728,0.1011284738779068,0.0909288227558136,0.087890625,0.0911458358168602,0.0824652761220932,0.0844184011220932,0.0848524272441864,0.0681423619389534
0.120008684694767,0.0863715261220932,0.1059027761220932,0.1102430522441864,0.0983072966337204,0.0946180522441864,0.0887586772441864,0.0930989608168602,0.1022135391831398,0.0922309011220932
0.0464409701526165,0.0440538190305233,0.0625,0.0687934085726738,0.0744357630610466,0.0746527761220932,0.080078125,0.0846354216337204,0.0837673544883728,0.0538194477558136
0.1453993022441864,0.1328125,0.1401909738779068,0.1310763955116272,0.1263020783662796,0.1302083283662796,0.1232638880610466,0.130859375,0.1369357705116272,0.0913628488779068
0.100477434694767,0.1304253488779068,0.146484375,0.1480034738779068,0.142578125,0.138671875,0.1378038227558136,0.1206597238779068,0.1291232705116272,0.0852864533662796
0.1519097089767456,0.121961809694767,0.1217447966337204,0.1130642294883728,0.1182725727558136,0.122395820915699,0.1236979216337204,0.1315104216337204,0.1302083432674408,0.133029505610466
0.0954861119389534,0.120008684694767,0.1395399272441864,0.1297743022441864,0.1434461921453476,0.1369357705116272,0.1401909738779068,0.14453125,0.142144113779068,0.1341145932674408
0.1605902910232544,0.1727430671453476,0.1825086921453476,0.195095494389534,0.209418386220932,0.2016059011220932,0.2144097238779068,0.2107204794883728,0.2133246511220932,0.1638454794883728
0.1236979216337204,0.1749132126569748,0.1690538227558136,0.1671007126569748,0.1788194477558136,0.1779513955116272,0.1723090261220932,0.181206613779068,0.1794704794883728,0.1963975727558136
0.1009114533662796,0.1037326455116272,0.1124131977558136,0.1169704869389534,0.118272565305233,0.1247829794883728,0.1158854216337204,0.1341145783662796,0.1258680522441864,0.1056857630610466
0.0512152798473835,0.0930989608168602,0.093532994389534,0.09375,0.0952690988779068,0.0933159738779068,0.098524309694767,0.087890625,0.0935329869389534,0.0464409701526165
0.0609809048473835,0.0596788227558136,0.0824652761220932,0.0766059085726738,0.083984375,0.0831163227558136,0.0928819477558136,0.0796440988779068,0.0972222238779068,0.006727431435137987
0.0659722238779068,0.1204427033662796,0.1117621511220932,0.1169704794883728,0.1108941063284874,0.1085069477558136,0.1041666716337204,0.0967881977558136,0.1011284738779068,0.1182725727558136
0.0844184085726738,0.09765625,0.126953125,0.1334635466337204,0.1354166567325592,0.1343315988779068,0.142578125,0.1343315988779068,0.1358506977558136,0.00021701389050576836
0.0859375,0.0874565988779068,0.071397565305233,0.0705295130610466,0.0640190988779068,0.0744357705116272,0.0711805522441864,0.0787760466337204,0.0726996511220932,0.0740017369389534
0.1414930522441864,0.1427951455116272,0.1451822966337204,0.1345486044883728,0.1432291716337204,0.1399739533662796,0.1495225727558136,0.1516927182674408,0.1469184160232544,0.2191840410232544
0.0635850727558136,0.0815972238779068,0.107421875,0.1106770858168602,0.1115451455116272,0.1006944477558136,0.1015625,0.1128472238779068,0.1104600727558136,0.0234375
0.1032986119389534,0.1319444477558136,0.1219618022441864,0.1243489533662796,0.119140625,0.1137152835726738,0.124782994389534,0.1226128488779068,0.1236979216337204,0.0980902761220932
0.1317274272441864,0.0863715261220932,0.0872395783662796,0.0796440988779068,0.0861545130610466,0.076171875,0.0776909738779068,0.0753038227558136,0.080946184694767,0.167751744389534
0.2072482705116272,0.1879340410232544,0.1514756977558136,0.1338975727558136,0.1414930522441864,0.1345486044883728,0.138671875,0.1351996511220932,0.1412760466337204,0.2428385615348816
0.185546875,0.140842005610466,0.1056857630610466,0.0998263880610466,0.1039496511220932,0.1104600727558136,0.1098090261220932,0.109157994389534,0.1059027761220932,0.1657986044883728
0.1872829794883728,0.1937934011220932,0.195746511220932,0.1933593899011612,0.1983506977558136,0.2113715261220932,0.2096354216337204,0.2139756977558136,0.2159288227558136,0.2517361044883728
0.0403645820915699,0.0789930522441864,0.080946184694767,0.0881076455116272,0.0846354216337204,0.08984375,0.0913628488779068,0.0883246511220932,0.0915798544883728,0.0659722238779068
0.1100260391831398,0.1139322966337204,0.1427951455116272,0.1315104067325592,0.132595494389534,0.1382378339767456,0.148871511220932,0.1375868022441864,0.1451822817325592,0.12890625
0.1284722238779068,0.1106770858168602,0.1017795130610466,0.0881076455116272,0.1165364533662796,0.0930989608168602,0.1052517369389534,0.0924479216337204,0.1037326455116272,0.2076822966337204
0.2094184160232544,0.1538628488779068,0.1393229216337204,0.1087239533662796,0.1137152835726738,0.0983072966337204,0.103515625,0.095703125,0.0915798544883728,0.2419705092906952
0.0503472201526165,0.060546875,0.0991753488779068,0.095703125,0.0989583358168602,0.1006944477558136,0.0944010391831398,0.0939670205116272,0.099392369389534,0.0852864533662796
0.1182725727558136,0.1165364608168602,0.1217447891831398,0.1148003488779068,0.12109375,0.1263020932674408,0.1200086772441864,0.1195746511220932,0.126953125,0.1625434011220932
0.0518663227558136,0.0501302108168602,0.0740017294883728,0.072048619389534,0.0785590335726738,0.0724826380610466,0.0733506977558136,0.0724826380610466,0.0711805522441864,0.0360243059694767
0.080078125,0.0928819477558136,0.1004774272441864,0.0961371585726738,0.099609375,0.1032986044883728,0.096788190305233,0.1015625,0.0991753488779068,0.0802951455116272
0.1395399421453476,0.130859375,0.1148003563284874,0.1232638955116272,0.1019965261220932,0.1197916716337204,0.107421875,0.1150173619389534,0.1067708432674408,0.1291232705116272
0.138671875,0.125,0.110243059694767,0.1037326380610466,0.095703125,0.1030815988779068,0.0939670205116272,0.10546875,0.0976562574505806,0.1197916641831398
0.1245659738779068,0.1588541567325592,0.1653645783662796,0.1673177182674408,0.1579861044883728,0.1675347238779068,0.1623263955116272,0.1703559011220932,0.1588541567325592,0.146484375
0.091796875,0.0991753488779068,0.1082899272441864,0.1176215261220932,0.1200086772441864,0.1232638880610466,0.1280381977558136,0.1345486044883728,0.1239149272441864,0.005425347480922937
0.1037326380610466,0.0726996511220932,0.0731336772441864,0.0755208358168602,0.064453125,0.065538190305233,0.0668402761220932,0.0716145858168602,0.0698784738779068,0.0638020783662796
0.1304253488779068,0.1189236119389534,0.104383684694767,0.1022135466337204,0.1080729141831398,0.1054687574505806,0.1046006977558136,0.1124131977558136,0.1106770783662796,0.1601562649011612
0.1631944477558136,0.1076388955116272,0.1030815988779068,0.1048177108168602,0.1039496585726738,0.1085069477558136,0.1041666716337204,0.1050347238779068,0.1085069477558136,0.1595052033662796
0.140625,0.1351996660232544,0.1163194477558136,0.1156684011220932,0.1286892294883728,0.124131940305233,0.1341145783662796,0.13671875,0.1358506977558136,0.1423611044883728
0.077907994389534,0.1195746511220932,0.1247829794883728,0.1321614533662796,0.1371527910232544,0.1380208432674408,0.1440972238779068,0.1510416716337204,0.1482204794883728,0.069227434694767
0.1111111119389534,0.1208767369389534,0.1184895783662796,0.1171875074505806,0.115234375,0.1252170205116272,0.1176215335726738,0.1202256977558136,0.1154513880610466,0.1764322817325592
0.0477430559694767,0.1245659738779068,0.1534288227558136,0.1716579794883728,0.169921875,0.173611119389534,0.1647135317325592,0.1514756977558136,0.1434461772441864,0.181640625
0.1041666716337204,0.0907118022441864,0.08984375,0.0894097164273262,0.0831163227558136,0.0833333358168602,0.0796440988779068,0.08203125,0.0783420130610466,0.0883246511220932
0.0935329794883728,0.1193576380610466,0.098741315305233,0.1082899272441864,0.1048177108168602,0.107421875,0.105251744389534,0.0974392369389534,0.0983072891831398,0.1712239682674408
0.1315104216337204,0.1139322891831398,0.098524309694767,0.093532994389534,0.0907118022441864,0.0907118171453476,0.0930989533662796,0.0950520783662796,0.0913628488779068,0.1412760466337204
0.0733506977558136,0.123046875,0.1210937649011612,0.1371527761220932,0.126953125,0.1273871660232544,0.126736119389534,0.1321614533662796,0.115234375,0.1228298619389534
0.1477864682674408,0.1707899272441864,0.1688368022441864,0.1796875,0.187282994389534,0.179253488779068,0.1838107705116272,0.1903211772441864,0.193793386220932,0.185546875
0.1564670205116272,0.1664496660232544,0.1453993022441864,0.1388888955116272,0.138671875,0.14453125,0.1332465261220932,0.144097238779068,0.1297743022441864,0.2834201455116272
0.1093750074505806,0.105251744389534,0.1032986044883728,0.0835503488779068,0.0842013880610466,0.0759548619389534,0.0805121585726738,0.0789930522441864,0.0696614608168602,0.0798611119389534
0.15234375,0.146267369389534,0.1536458283662796,0.1345486044883728,0.1393229216337204,0.1293402761220932,0.1330295205116272,0.12890625,0.1334635466337204,0.1410590261220932
0.1271701455116272,0.118055559694767,0.0811631977558136,0.072265625,0.0733506977558136,0.0766059011220932,0.0787760466337204,0.0842013880610466,0.0718315988779068,0.1475694477558136
0.1553819477558136,0.1649305671453476,0.16796875,0.1586371511220932,0.15625,0.1438802182674408,0.1508246511220932,0.15625,0.1569010466337204,0.1883680522441864
0.1304253488779068,0.1202256977558136,0.1013454794883728,0.1059027761220932,0.1085069477558136,0.1000434011220932,0.103515625,0.1006944477558136,0.1030815988779068,0.1115451455116272
0.1219618022441864,0.1032986044883728,0.12109375,0.1126302108168602,0.1154513880610466,0.1176215335726738,0.1226128488779068,0.1202256977558136,0.119140625,0.1323784738779068
0.1178385391831398,0.1156684085726738,0.1258680671453476,0.146050363779068,0.1493055522441864,0.1631944477558136,0.1532118022441864,0.16015625,0.1549479216337204,0.004123263992369175
0.0447048619389534,0.0733506977558136,0.0944010391831398,0.0911458358168602,0.0980902835726738,0.0883246511220932,0.0900607705116272,0.0857204869389534,0.0822482630610466,0.0438368059694767
0.0952690988779068,0.0911458358168602,0.103298619389534,0.1076388880610466,0.1221788227558136,0.1228298619389534,0.1421440988779068,0.1341145932674408,0.1334635466337204,0.1516927182674408
0.1174045130610466,0.1438802033662796,0.1384548544883728,0.1393229067325592,0.14453125,0.1414930522441864,0.1434461772441864,0.1469184160232544,0.1469184160232544,0.08984375
0.0904947966337204,0.0828993022441864,0.099609375,0.109375,0.0948350727558136,0.1069878488779068,0.1017795205116272,0.111545130610466,0.1098090261220932,0.0013020833721384406
0.1430121511220932,0.1276041716337204,0.106336809694767,0.1089409738779068,0.10546875,0.1015625,0.091579869389534,0.1000434011220932,0.0887586772441864,0.2213541716337204
0.0789930522441864,0.1171875,0.1297743171453476,0.1215277761220932,0.1256510466337204,0.1226128414273262,0.1219618022441864,0.1232638880610466,0.125217005610466,0.0948350727558136
0.01714409701526165,0.048828125,0.0462239570915699,0.0627170130610466,0.0685763880610466,0.0774739608168602,0.1013454869389534,0.0935329794883728,0.0985243022441864,0.0735677033662796
0.091579869389534,0.0792100727558136,0.0805121511220932,0.0783420130610466,0.0792100727558136,0.0785590261220932,0.0779079869389534,0.0787760466337204,0.0776909738779068,0.061414934694767
0.1215277835726738,0.1234809085726738,0.1276041716337204,0.1176215261220932,0.1210937425494194,0.1139322817325592,0.1156684011220932,0.1208767369389534,0.1236979067325592,0.1449652761220932
0.2046440988779068,0.1506076455116272,0.109592005610466,0.0852864608168602,0.087890625,0.072265625,0.0729166641831398,0.0609809048473835,0.0622829869389534,0.2732204794883728
0.1006944477558136,0.0740017294883728,0.0789930522441864,0.0616319477558136,0.0590277761220932,0.0523003488779068,0.0512152761220932,0.0592447929084301,0.0590277761220932,0.03016492910683155
0.0598958320915699,0.0703125,0.0638020858168602,0.0690104216337204,0.0679253488779068,0.0729166716337204,0.0735677033662796,0.0726996511220932,0.0774739608168602,0.075086809694767
0.0687934011220932,0.1061197891831398,0.1130642369389534,0.1206597238779068,0.1174045130610466,0.1241319477558136,0.1163194477558136,0.121961809694767,0.1134982705116272,0.0924479216337204
0.1206597238779068,0.1037326455116272,0.1028645858168602,0.1080729141831398,0.112196184694767,0.1119791716337204,0.1091579869389534,0.1015625,0.1182725727558136,0.0394965298473835
0.099609375,0.1430121511220932,0.1801215410232544,0.2046440988779068,0.2039930671453476,0.2111545205116272,0.2250434160232544,0.2094184160232544,0.2178819477558136,0.013671875
0.1252170205116272,0.1588541567325592,0.172092005610466,0.1740451455116272,0.1801215261220932,0.1790364533662796,0.1749131977558136,0.1833767294883728,0.1840277761220932,0.1740451157093048
0.0729166716337204,0.0870225727558136,0.091796875,0.0941840261220932,0.102647565305233,0.0961371511220932,0.0998263880610466,0.091796875,0.1004774272441864,0.0609809011220932
0.1345486044883728,0.1195746511220932,0.1150173544883728,0.1202256977558136,0.1067708283662796,0.104383684694767,0.110460065305233,0.1156684085726738,0.119140625,0.1195746511220932
0.0978732630610466,0.1165364608168602,0.1197916716337204,0.1197916716337204,0.12890625,0.1258680522441864,0.1226128488779068,0.1315104216337204,0.1293402761220932,0.131076380610466
0.1341145932674408,0.1334635317325592,0.1236979216337204,0.1037326455116272,0.1006944477558136,0.1006944477558136,0.098741315305233,0.099609375,0.087022565305233,0.177300363779068
0.1000434085726738,0.1165364533662796,0.1115451455116272,0.120008684694767,0.1111111119389534,0.1124131977558136,0.1111111119389534,0.1195746511220932,0.1121961772441864,0.1436631977558136
0.1553819477558136,0.1395399272441864,0.1432291716337204,0.1323784738779068,0.1384548544883728,0.1228298619389534,0.136501744389534,0.134765625,0.1378038227558136,0.162109375
0.0883246511220932,0.1106770932674408,0.1119791641831398,0.1019965261220932,0.1063368022441864,0.111328125,0.1132812574505806,0.1130642369389534,0.1108940988779068,0.0301649309694767
0.0980902761220932,0.1202256977558136,0.1213107630610466,0.1282552033662796,0.1293402761220932,0.1404079794883728,0.1315104067325592,0.140407994389534,0.1382378488779068,0.0770399272441864
0.0631510391831398,0.07421875,0.0822482630610466,0.072265625,0.0763888955116272,0.0737847238779068,0.0740017369389534,0.0694444477558136,0.0681423619389534,0.10546875
0.1217447891831398,0.1384548544883728,0.1297743022441864,0.1152343824505806,0.1260850727558136,0.1223958358168602,0.1226128488779068,0.1126302182674408,0.1085069477558136,0.0852864608168602
0.0557725727558136,0.0514322891831398,0.0837673619389534,0.0939670130610466,0.0902777761220932,0.093967005610466,0.1050347238779068,0.1056857705116272,0.1106770783662796,0.0234375
0.0985243022441864,0.1028645783662796,0.1089409738779068,0.099609375,0.09375,0.0998263880610466,0.0959201380610466,0.1011284738779068,0.1043836772441864,0.0514322966337204
0.1022135391831398,0.1050347238779068,0.1169704869389534,0.0852864533662796,0.0850694477558136,0.0737847238779068,0.0774739608168602,0.0711805522441864,0.0729166641831398,0.1577690988779068
0.1130642369389534,0.1195746511220932,0.13671875,0.1343315988779068,0.1423611044883728,0.1408420205116272,0.1510416567325592,0.1516927182674408,0.1480034738779068,0.02473958395421505
0.1375868022441864,0.1684027910232544,0.189453125,0.1781684160232544,0.1759982705116272,0.1664496660232544,0.1684027761220932,0.1649305522441864,0.1612413078546524,0.0792100727558136
0.1336805671453476,0.128689244389534,0.115017369389534,0.1121961772441864,0.125,0.1221788227558136,0.1236979141831398,0.1223958358168602,0.123046875,0.12109375
0.1226128488779068,0.0911458283662796,0.09375,0.09375,0.1041666716337204,0.0991753488779068,0.1167534738779068,0.1085069477558136,0.1217447966337204,0.0579427070915699
0.169921875,0.1940104216337204,0.1775173544883728,0.1814236044883728,0.1829427182674408,0.1829427182674408,0.1794705092906952,0.1857638955116272,0.1827256977558136,0.2868923544883728
0.2152777761220932,0.1558159738779068,0.1644965261220932,0.1434461772441864,0.1488715261220932,0.146484375,0.1493055522441864,0.1536458432674408,0.1540798544883728,0.2122395783662796
0.1067708283662796,0.1015625,0.0998263880610466,0.0859375,0.0972222238779068,0.0950520783662796,0.1032986119389534,0.0983072966337204,0.0944010391831398,0.13671875
0.111545130610466,0.1202256977558136,0.1263020932674408,0.121310755610466,0.1217447966337204,0.1117621585726738,0.1187065988779068,0.1134982705116272,0.1128472238779068,0.1332465261220932
0.0616319440305233,0.0748697891831398,0.080946184694767,0.0987413227558136,0.1078559160232544,0.1141493022441864,0.1089409738779068,0.1104600727558136,0.1117621585726738,0.1375868022441864
0.1540798544883728,0.1588541567325592,0.1612413227558136,0.154513880610466,0.1625434011220932,0.1592881977558136,0.1634114682674408,0.1636284738779068,0.1603732705116272,0.1453993022441864
0.1555989682674408,0.1779513955116272,0.1720920205116272,0.1835937649011612,0.1766493022441864,0.185329869389534,0.1770833432674408,0.1920572966337204,0.185546875,0.207248255610466
0.1885850727558136,0.1647135317325592,0.1773003488779068,0.16796875,0.1783854216337204,0.1749131977558136,0.181640625,0.1831597238779068,0.189453125,0.1749131977558136
0.1011284664273262,0.1315104067325592,0.1265190988779068,0.1332465261220932,0.1373697966337204,0.1351996660232544,0.14453125,0.1358506977558136,0.1469184160232544,0.150390625
0.1584201455116272,0.1651475727558136,0.1362847089767456,0.1310763955116272,0.1317274421453476,0.1351996660232544,0.1278211772441864,0.1245659738779068,0.1263020932674408,0.3016493022441864
0.1751302182674408,0.1775173544883728,0.1623264104127884,0.1534288227558136,0.1525607705116272,0.1532118022441864,0.1519097238779068,0.1551649272441864,0.1482204794883728,0.1404079794883728
0.1236979141831398,0.1054687574505806,0.0876736119389534,0.08984375,0.0848524272441864,0.0876736119389534,0.0835503488779068,0.0874565988779068,0.0785590261220932,0.0729166716337204
0.1566840261220932,0.17578125,0.1673177182674408,0.1599392294883728,0.1608072966337204,0.1547309011220932,0.1569010317325592,0.1521267294883728,0.1605902761220932,0.2213541567325592
0.0972222238779068,0.0750868022441864,0.089626744389534,0.0937500074505806,0.091796875,0.0920138955116272,0.0922309085726738,0.0980902761220932,0.0954861119389534,0.0319010429084301
